Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
,,,,
,,,,
,,,,
Banco Central de Honduras,,,,
Departamento de Operaciones Cambiarias,,,,
"Ingresos por Remesas Familiares, Según Departamento, 2017-2025",,,,
(en USD),,,,
,,,,
Año,Mes,Departamento,Monto,Beneficiario 
2017,Enero,Francisco Morazán,130639049.949997,204388
2017,Enero,Cortés,74377097.09999949,202630
2017,Enero,Atlántida,17048448.93999992,43002
2017,Enero,Olancho,12524658.03000001,28202
2017,Enero,Comayagua,10998876.84999999,25615
2017,Enero,Yoro,10141202.21,33704
2017,Enero,Colón,10047976.13000001,25741
2017,Enero,Choluteca,7816863.420000002,20803
2017,Enero,Copán,6158705.250000004,14140
2017,Enero,Valle,4665171.030000005,12542
2017,Enero,Islas de la Bahía,4164880.76,6870
2017,Enero,El Paraíso,3871246.910000001,9361
2017,Enero,Santa Bárbara,3846946.230000004,11848
2017,Enero,Intibucá,2240113.040000001,4196
2017,Enero,La Paz,1130596.17,3253
2017,Enero,Ocotepeque,1009303.76,2423
2017,Enero,Lempira,961202.44,2544
2017,Enero,Gracias a Dios,268154.7099999998,1753
2017,Febrero,Francisco Morazán,147542947.86,209763
2017,Febrero,Cortés,79855251.02999935,206527
2017,Febrero,Atlántida,20140076.44999998,49065
2017,Febrero,Olancho,14493450.94999999,29352
2017,Febrero,Colón,12274346.39,26773
2017,Febrero,Comayagua,12242276.78,25784
2017,Febrero,Yoro,11198736.08,34602
2017,Febrero,Choluteca,8189502.319999999,20470
2017,Febrero,Copán,7045612.640000002,14815
2017,Febrero,Valle,5131214.190000003,12348
2017,Febrero,Islas de la Bahía,4364691.13,6723
2017,Febrero,Santa Bárbara,4290950.900000005,11802
2017,Febrero,El Paraíso,4076432.57,9235
2017,Febrero,Intibucá,2502765.48,4222
2017,Febrero,Lempira,1159194.72,2487
2017,Febrero,La Paz,1143910.15,3029
2017,Febrero,Ocotepeque,1095265.55,2409
2017,Febrero,Gracias a Dios,198481.96,839
2017,Marzo,Francisco Morazán,175578152.4100021,236919
2017,Marzo,Cortés,94262933.5999992,226974
2017,Marzo,Atlántida,22264517.0899999,48573
2017,Marzo,Olancho,17754515.07999993,33662
2017,Marzo,Colón,14550100.94999999,29656
2017,Marzo,Comayagua,14475695.64999999,29389
2017,Marzo,Yoro,13793202.98,39680
2017,Marzo,Choluteca,9909808.46,22698
2017,Marzo,Copán,8008929.750000004,16521
2017,Marzo,Valle,6067593.000000003,13807
2017,Marzo,Islas de la Bahía,5144834.46,7329
2017,Marzo,Santa Bárbara,4866038.100000005,13140
2017,Marzo,El Paraíso,4757175.560000001,10349
2017,Marzo,Intibucá,2667111.140000001,4664
2017,Marzo,La Paz,1308939.69,3456
2017,Marzo,Ocotepeque,1194257.09,2583
2017,Marzo,Lempira,1119783.41,2545
2017,Marzo,Gracias a Dios,219687.56,993
2017,Abril,Francisco Morazán,146562937.6399989,234240
2017,Abril,Cortés,81061151.58999902,212704
2017,Abril,Atlántida,20201985.26999984,47833
2017,Abril,Olancho,16498478.19999991,33685
2017,Abril,Comayagua,13242405.41,29191
2017,Abril,Colón,12603784.38000001,28683
2017,Abril,Yoro,12545758.56,39258
2017,Abril,Choluteca,8617511.28000001,21897
2017,Abril,Copán,7282472.990000006,16451
2017,Abril,Valle,5579720.510000006,13959
2017,Abril,Islas de la Bahía,4587750.989999999,6995
2017,Abril,El Paraíso,4437338.710000006,10478
2017,Abril,Santa Bárbara,4339315.870000007,12836
2017,Abril,Intibucá,2146509.640000001,4391
2017,Abril,La Paz,1280117.41,3441
2017,Abril,Ocotepeque,1054833.91,2613
2017,Abril,Lempira,1028185.34,2416
2017,Abril,Gracias a Dios,214215.43,847
2017,Mayo,Francisco Morazán,189916867.4300036,288151
2017,Mayo,Cortés,99133088.36999945,244538
2017,Mayo,Atlántida,24751374.02999991,54382
2017,Mayo,Olancho,20165527.69999991,38040
2017,Mayo,Comayagua,16849228.64999996,34163
2017,Mayo,Yoro,15691720.81999998,45210
2017,Mayo,Colón,15567480.66999998,32823
2017,Mayo,Choluteca,10421302.7,24475
2017,Mayo,Copán,8772593.840000004,19587
2017,Mayo,Valle,6693514.970000003,15369
2017,Mayo,Santa Bárbara,5551991.020000004,15404
2017,Mayo,El Paraíso,5356525.680000005,12009
2017,Mayo,Islas de la Bahía,4852047.320000002,7464
2017,Mayo,Intibucá,2711871.58,5265
2017,Mayo,La Paz,1623321.49,4210
2017,Mayo,Ocotepeque,1279843.53,3052
2017,Mayo,Lempira,1260796.21,2909
2017,Mayo,Gracias a Dios,246625.92,1058
2017,Junio,Francisco Morazán,159617696.189996,228939
2017,Junio,Cortés,87385195.56999993,220549
2017,Junio,Atlántida,21493765.46000008,49707
2017,Junio,Olancho,16570396.76999995,33837
2017,Junio,Comayagua,14702380.32999999,30471
2017,Junio,Yoro,13005727.74999996,39313
2017,Junio,Colón,12994496.08999998,28677
2017,Junio,Choluteca,9047931.309999991,22165
2017,Junio,Copán,7744363.219999997,17231
2017,Junio,Valle,5078997.320000003,12053
2017,Junio,Santa Bárbara,4793755.620000005,13680
2017,Junio,El Paraíso,4785315.159999999,11035
2017,Junio,Islas de la Bahía,4768515.5,7064
2017,Junio,Intibucá,2498384.419999999,4753
2017,Junio,La Paz,1476224.76,3727
2017,Junio,Ocotepeque,1174682.69,2763
2017,Junio,Lempira,1118586.38,2600
2017,Junio,Gracias a Dios,149220.11,601
2017,Julio,Francisco Morazán,163296605.5600021,240275
2017,Julio,Cortés,86707215.42999916,219816
2017,Julio,Atlántida,21857736.64999987,50795
2017,Julio,Olancho,16804586.17999994,34597
2017,Julio,Comayagua,14989429.59999998,31268
2017,Julio,Colón,13521519.58999999,29650
2017,Julio,Yoro,13167673.94000001,39617
2017,Julio,Choluteca,9516985.620000003,22852
2017,Julio,Copán,7916848.540000005,17940
2017,Julio,Valle,5199346.020000001,10758
2017,Julio,El Paraíso,5009007.990000002,11170
2017,Julio,Santa Bárbara,4999483.580000005,14389
2017,Julio,Islas de la Bahía,4775758.420000003,7243
2017,Julio,Intibucá,2392653.780000001,4770
2017,Julio,La Paz,1469963.24,3879
2017,Julio,Lempira,1178495.56,2682
2017,Julio,Ocotepeque,1164046.94,2825
2017,Julio,Gracias a Dios,150723.69,821
2017,Agosto,Francisco Morazán,173057482.5000005,314977
2017,Agosto,Cortés,97294762.82999887,237422
2017,Agosto,Atlántida,23370052.52999995,52019
2017,Agosto,Olancho,17979351.76999998,36369
2017,Agosto,Comayagua,15773936.51000001,32339
2017,Agosto,Yoro,14080402.87000002,40816
2017,Agosto,Colón,13873212.93000002,30231
2017,Agosto,Choluteca,10133008.36000001,23864
2017,Agosto,Copán,8345964.580000008,18480
2017,Agosto,El Paraíso,5254409.340000006,11806
2017,Agosto,Santa Bárbara,5241583.010000004,14724
2017,Agosto,Valle,5174195.990000003,10981
2017,Agosto,Islas de la Bahía,4698811.250000002,7000
2017,Agosto,Intibucá,2539010.01,4846
2017,Agosto,La Paz,1578931.19,4116
2017,Agosto,Lempira,1240407.89,2726
2017,Agosto,Ocotepeque,1220221.04,2921
2017,Agosto,Gracias a Dios,97054.89000000001,445
2017,Septiembre,Francisco Morazán,147952980.3900006,293258
2017,Septiembre,Cortés,86062780.04999909,221864
2017,Septiembre,Atlántida,19904098.10999992,46593
2017,Septiembre,Olancho,15757706.55999998,33668
2017,Septiembre,Comayagua,14455456.22,30419
2017,Septiembre,Colón,12871646.25,29048
2017,Septiembre,Yoro,12719119.71000001,39028
2017,Septiembre,Choluteca,9584149.870000001,23788
2017,Septiembre,Copán,7637629.23,17516
2017,Septiembre,Santa Bárbara,4814888.340000002,13810
2017,Septiembre,Valle,4756473.42,10428
2017,Septiembre,El Paraíso,4637697.490000003,10945
2017,Septiembre,Islas de la Bahía,4132670.270000002,6728
2017,Septiembre,Intibucá,2092711.59,4369
2017,Septiembre,La Paz,1424613.07,3681
2017,Septiembre,Ocotepeque,1151537.93,2784
2017,Septiembre,Lempira,1092976.42,2543
2017,Septiembre,Gracias a Dios,91048.57,398
2017,Octubre,Francisco Morazán,168535383.7400035,319817
2017,Octubre,Cortés,97001807.5199993,241004
2017,Octubre,Atlántida,22862330.81999986,52798
2017,Octubre,Olancho,17689992.87999997,37160
2017,Octubre,Yoro,14895750.54999999,43397
2017,Octubre,Comayagua,14851832.29,31035
2017,Octubre,Colón,13932540.86,30425
2017,Octubre,Choluteca,12285174.86,28537
2017,Octubre,Copán,8223495.54,18568
2017,Octubre,Santa Bárbara,5484093.770000007,15425
2017,Octubre,El Paraíso,4993170.400000002,11211
2017,Octubre,Valle,4975088.520000001,10782
2017,Octubre,Islas de la Bahía,4176281.53,6627
2017,Octubre,Intibucá,2358349.870000001,4822
2017,Octubre,La Paz,1652487.42,4195
2017,Octubre,Ocotepeque,1345087.5,3148
2017,Octubre,Lempira,1227778.18,2787
2017,Octubre,Gracias a Dios,67107.78,306
2017,Noviembre,Francisco Morazán,153249437.6300021,304830
2017,Noviembre,Cortés,90220940.15999946,230033
2017,Noviembre,Atlántida,21130435.19999994,50388
2017,Noviembre,Olancho,16484312.61999997,35198
2017,Noviembre,Comayagua,13480590.48999999,29516
2017,Noviembre,Yoro,13206129.24999999,40578
2017,Noviembre,Colón,12788608.89,29342
2017,Noviembre,Choluteca,11308971.51999999,27051
2017,Noviembre,Copán,7366580.040000001,17184
2017,Noviembre,Santa Bárbara,4982205.460000005,14189
2017,Noviembre,Valle,4622346.390000001,10449
2017,Noviembre,El Paraíso,4514459.989999998,10391
2017,Noviembre,Islas de la Bahía,4261989.23,6808
2017,Noviembre,Intibucá,2237612.03,4467
2017,Noviembre,La Paz,1438293.89,3839
2017,Noviembre,Ocotepeque,1200928.23,2873
2017,Noviembre,Lempira,1105341.82,2713
2017,Noviembre,Gracias a Dios,78611.92000000001,393
2017,Diciembre,Francisco Morazán,164204110.2800036,333935
2017,Diciembre,Cortés,87397341.5899994,235401
2017,Diciembre,Atlántida,22231132.5999999,53393
2017,Diciembre,Olancho,16027475.78999997,35959
2017,Diciembre,Comayagua,13599492.07999999,31621
2017,Diciembre,Yoro,12887977.33,40410
2017,Diciembre,Colón,12617438.52,31847
2017,Diciembre,Choluteca,11814895.11999999,29133
2017,Diciembre,Copán,7062544,17945
2017,Diciembre,Santa Bárbara,5192115.670000001,15750
2017,Diciembre,Valle,4914090.4,11175
2017,Diciembre,Islas de la Bahía,4653598.680000001,7141
2017,Diciembre,El Paraíso,4465611.940000001,10656
2017,Diciembre,Intibucá,2062423.900000001,4435
2017,Diciembre,La Paz,1388921.03,4142
2017,Diciembre,Lempira,1014097.12,2540
2017,Diciembre,Ocotepeque,928123.4299999999,2406
2017,Diciembre,Gracias a Dios,78193.45000000001,392
2018,Enero,Francisco Morazán,146201926.6699999,300403
2018,Enero,Cortés,83553372.90999891,223048
2018,Enero,Atlántida,20688148.22999987,49729
2018,Enero,Olancho,15094554.83,33741
2018,Enero,Comayagua,12470765.66000001,28247
2018,Enero,Yoro,12128685.06000001,38942
2018,Enero,Colón,11357870.79000001,29135
2018,Enero,Choluteca,11176829.88000001,27282
2018,Enero,Copán,6570645.390000002,16209
2018,Enero,Santa Bárbara,4583391.940000005,13923
2018,Enero,Islas de la Bahía,4466235.800000003,6885
2018,Enero,El Paraíso,4428921.130000003,10241
2018,Enero,Valle,4341194.640000002,10065
2018,Enero,Intibucá,1871495.26,3504
2018,Enero,La Paz,1437851.7,3840
2018,Enero,Lempira,923344.99,2481
2018,Enero,Ocotepeque,790599.9099999999,1665
2018,Enero,Gracias a Dios,82009.87,414
2018,Febrero,Francisco Morazán,148756450.0900017,301808
2018,Febrero,Cortés,85837902.32999955,226169
2018,Febrero,Atlántida,20996904.93999992,49887
2018,Febrero,Olancho,15303898.06999999,32952
2018,Febrero,Yoro,12668509.47,39219
2018,Febrero,Comayagua,12425057.31999998,27979
2018,Febrero,Colón,12255864,29867
2018,Febrero,Choluteca,11092392.62,26821
2018,Febrero,Copán,6693806.730000002,16110
2018,Febrero,Santa Bárbara,4761942.130000005,13870
2018,Febrero,El Paraíso,4447956.430000002,10082
2018,Febrero,Valle,4447441.77,10187
2018,Febrero,Islas de la Bahía,4403199.58,6942
2018,Febrero,Intibucá,1701537.8,3037
2018,Febrero,La Paz,1304880.96,3487
2018,Febrero,Lempira,961245.0900000001,2485
2018,Febrero,Ocotepeque,948322.3400000001,1665
2018,Febrero,Gracias a Dios,79541.52,304
2018,Marzo,Francisco Morazán,161942889.4800009,320064
2018,Marzo,Cortés,96057782.6099992,237686
2018,Marzo,Atlántida,22865726.07999991,53986
2018,Marzo,Olancho,17092255.03,33374
2018,Marzo,Yoro,14522851.61000001,42512
2018,Marzo,Colón,14221763.57999999,32078
2018,Marzo,Comayagua,14183406.93999999,30448
2018,Marzo,Choluteca,12102261.88,28075
2018,Marzo,Copán,7753514.010000008,18004
2018,Marzo,Santa Bárbara,5490669.910000009,15239
2018,Marzo,Valle,5189396.430000002,11369
2018,Marzo,El Paraíso,4825636.160000004,10745
2018,Marzo,Islas de la Bahía,4574647.880000001,6971
2018,Marzo,Intibucá,1950848.53,3284
2018,Marzo,La Paz,1495296.38,3832
2018,Marzo,Lempira,1148172.32,2763
2018,Marzo,Ocotepeque,875802.1599999999,1654
2018,Marzo,Gracias a Dios,60334.25,306
2018,Abril,Francisco Morazán,183856800.00000003,346710
2018,Abril,Cortés,102534224.8900001,250935
2018,Abril,Atlántida,25652491.01999982,59107
2018,Abril,Olancho,18118816.77999995,33918
2018,Abril,Yoro,15655583.54999996,44655
2018,Abril,Colón,15558855.52999997,33102
2018,Abril,Comayagua,15451934.14999998,32337
2018,Abril,Choluteca,12866063.24999999,29230
2018,Abril,Copán,8573671.830000002,19239
2018,Abril,Santa Bárbara,6051299.840000005,15946
2018,Abril,Valle,5903765.970000001,11986
2018,Abril,El Paraíso,5198687.87,11452
2018,Abril,Islas de la Bahía,4746092.670000001,7343
2018,Abril,Intibucá,2101404.54,3376
2018,Abril,La Paz,1631686.94,4174
2018,Abril,Lempira,1212186.98,2784
2018,Abril,Ocotepeque,861985.8700000002,1398
2018,Abril,Gracias a Dios,56803.02999999999,304
2018,Mayo,Francisco Morazán,191098183.290001,368506
2018,Mayo,Cortés,111409460.5200001,270046
2018,Mayo,Atlántida,28223562.76999984,66416
2018,Mayo,Olancho,19648256.96999993,36682
2018,Mayo,Comayagua,17567653.91999996,36553
2018,Mayo,Yoro,17031585.72999994,48177
2018,Mayo,Colón,16380712.18999996,34918
2018,Mayo,Choluteca,13081665.16999998,29969
2018,Mayo,Copán,9462472.17,21318
2018,Mayo,Santa Bárbara,6677193.680000004,17478
2018,Mayo,Valle,6048095.489999998,12849
2018,Mayo,El Paraíso,5648592.880000001,12194
2018,Mayo,Islas de la Bahía,4797649.200000001,7454
2018,Mayo,Intibucá,2141097.24,3706
2018,Mayo,La Paz,1725739.32,4515
2018,Mayo,Lempira,1296045.07,3096
2018,Mayo,Ocotepeque,963381.0000000001,1570
2018,Mayo,Gracias a Dios,50954.84,258
2018,Junio,Francisco Morazán,170487992.1900029,330715
2018,Junio,Cortés,94876050.93000042,232420
2018,Junio,Atlántida,24446415.1599999,58165
2018,Junio,Olancho,17416179.93999996,32959
2018,Junio,Comayagua,16862901.05999996,34568
2018,Junio,Yoro,14394364.47999998,41960
2018,Junio,Colón,14213520.80999998,31544
2018,Junio,Choluteca,10027041.4,23898
2018,Junio,Copán,8479610.570000002,18896
2018,Junio,Santa Bárbara,5678634.390000002,15315
2018,Junio,Valle,5348079.670000001,11498
2018,Junio,El Paraíso,5036152.329999999,11258
2018,Junio,Islas de la Bahía,4649665.880000002,6984
2018,Junio,Intibucá,2099520.01,3535
2018,Junio,La Paz,1625912.68,4009
2018,Junio,Lempira,1172546.83,2781
2018,Junio,Ocotepeque,935628.4500000002,1407
2018,Junio,Gracias a Dios,44533.71,249
2018,Julio,Francisco Morazán,178859525.1300016,344245
2018,Julio,Cortés,104932366.0699985,252573
2018,Julio,Atlántida,27048915.00999983,64039
2018,Julio,Comayagua,18879989.75999993,37897
2018,Julio,Olancho,18286128.78999995,34827
2018,Julio,Yoro,15871642.95999996,44987
2018,Julio,Colón,15053441.51999999,32907
2018,Julio,Choluteca,10519586.33,24233
2018,Julio,Copán,9246031.39000001,20501
2018,Julio,Santa Bárbara,6127904.310000008,16682
2018,Julio,El Paraíso,5933927.310000004,12743
2018,Julio,Valle,5679509.980000002,12367
2018,Julio,Islas de la Bahía,5047995.700000004,7503
2018,Julio,Intibucá,2129756.39,3543
2018,Julio,La Paz,1655787.43,4442
2018,Julio,Lempira,1368805.67,3142
2018,Julio,Ocotepeque,860232.55,1539
2018,Julio,Gracias a Dios,112842.28,659
2018,Agosto,Francisco Morazán,188073727.1500006,357578
2018,Agosto,Cortés,106340308.3100001,256905
2018,Agosto,Atlántida,27202491.17999979,65190
2018,Agosto,Comayagua,19215374.86999997,38799
2018,Agosto,Olancho,18385795.99999996,34697
2018,Agosto,Yoro,15544979.38999998,45352
2018,Agosto,Colón,15258433.90999998,33407
2018,Agosto,Choluteca,10075372.22999999,24112
2018,Agosto,Copán,9468243.289999994,21658
2018,Agosto,Santa Bárbara,6208162.430000002,16789
2018,Agosto,El Paraíso,5739141.700000001,12689
2018,Agosto,Valle,5592346.310000001,12332
2018,Agosto,Islas de la Bahía,4956734.690000001,7407
2018,Agosto,Intibucá,2160958.68,3554
2018,Agosto,La Paz,1646744.77,4422
2018,Agosto,Lempira,1259890.38,2990
2018,Agosto,Ocotepeque,912171.3200000001,1511
2018,Agosto,Gracias a Dios,53219,258
2018,Septiembre,Francisco Morazán,166910330.7400016,342293
2018,Septiembre,Cortés,94499339.22000015,242122
2018,Septiembre,Atlántida,24803382.66999981,63711
2018,Septiembre,Comayagua,17435004.07999995,37257
2018,Septiembre,Olancho,16530629.77999996,33351
2018,Septiembre,Yoro,14316583.41999996,43193
2018,Septiembre,Colón,13147674.27999999,29754
2018,Septiembre,Choluteca,9239441.1,22945
2018,Septiembre,Copán,8756620.459999999,20891
2018,Septiembre,Santa Bárbara,5746383.680000002,16414
2018,Septiembre,El Paraíso,5283839.620000001,12360
2018,Septiembre,Valle,4936722.490000002,11560
2018,Septiembre,Islas de la Bahía,4377224.930000002,6515
2018,Septiembre,Intibucá,1993237.98,3473
2018,Septiembre,La Paz,1565820.26,4390
2018,Septiembre,Lempira,1212717.09,2857
2018,Septiembre,Ocotepeque,783060.9499999998,1476
2018,Septiembre,Gracias a Dios,34748,206
2018,Octubre,Francisco Morazán,193282478.599999,378904
2018,Octubre,Cortés,106108630.3599998,260222
2018,Octubre,Atlántida,28291707.17999984,69433
2018,Octubre,Comayagua,19030402.33999997,39988
2018,Octubre,Olancho,17384889.97999996,34135
2018,Octubre,Yoro,15403700.65999995,45862
2018,Octubre,Colón,13918561.52999999,30444
2018,Octubre,Choluteca,10123658.71,24759
2018,Octubre,Copán,9764290.219999999,22376
2018,Octubre,Santa Bárbara,7330451.130000003,20554
2018,Octubre,El Paraíso,5754123.320000001,12922
2018,Octubre,Valle,5435572.730000001,12814
2018,Octubre,Islas de la Bahía,4738881.81,6667
2018,Octubre,Intibucá,2108746.48,3946
2018,Octubre,La Paz,1763096.350000001,4679
2018,Octubre,Lempira,1323654,3102
2018,Octubre,Ocotepeque,1290728.71,2640
2018,Octubre,Gracias a Dios,664048.5800000001,2152
2018,Noviembre,Francisco Morazán,175377932.6000046,361000
2018,Noviembre,Cortés,93587515.89999986,235840
2018,Noviembre,Atlántida,26041184.90999979,65751
2018,Noviembre,Comayagua,17321542.41999997,37528
2018,Noviembre,Olancho,15991798.28999997,32155
2018,Noviembre,Yoro,13811083.69999996,42631
2018,Noviembre,Colón,12476710.58999998,29170
2018,Noviembre,Choluteca,9684210.060000002,23587
2018,Noviembre,Copán,8419486.81,20628
2018,Noviembre,Santa Bárbara,6434796.650000001,18995
2018,Noviembre,El Paraíso,5226713.040000001,12213
2018,Noviembre,Valle,5212255.11,11820
2018,Noviembre,Islas de la Bahía,4708450.149999999,6750
2018,Noviembre,Intibucá,1839003.72,3354
2018,Noviembre,La Paz,1559886.46,4347
2018,Noviembre,Lempira,1200712.25,2802
2018,Noviembre,Ocotepeque,797885.9599999996,1416
2018,Noviembre,Gracias a Dios,645624.7899999999,2189
2018,Diciembre,Francisco Morazán,184507684.590002,390293
2018,Diciembre,Cortés,100935656.8000005,253552
2018,Diciembre,Atlántida,30072254.14999976,77153
2018,Diciembre,Comayagua,18802820.85999994,41707
2018,Diciembre,Olancho,16384140.68999996,34893
2018,Diciembre,Yoro,15342249.63999995,46869
2018,Diciembre,Colón,13831703.89999997,33057
2018,Diciembre,Choluteca,10414123.43,25579
2018,Diciembre,Copán,8905494.149999997,23058
2018,Diciembre,Santa Bárbara,7238707.480000009,21283
2018,Diciembre,Valle,5578804.019999998,12766
2018,Diciembre,El Paraíso,5352492.420000003,12633
2018,Diciembre,Islas de la Bahía,4904181.900000004,7109
2018,Diciembre,Intibucá,1954612.36,3667
2018,Diciembre,La Paz,1617453.15,4668
2018,Diciembre,Lempira,1105260.21,3024
2018,Diciembre,Ocotepeque,756467.04,1403
2018,Diciembre,Gracias a Dios,741872.4400000001,2545
2019,Enero,Francisco Morazán,168659698.6800009,351494
2019,Enero,Cortés,91369972.69999842,233595
2019,Enero,Atlántida,25369640.86999975,67393
2019,Enero,Comayagua,16344737.41999997,36655
2019,Enero,Olancho,14517914.88,30978
2019,Enero,Yoro,13188981.96999999,42655
2019,Enero,Colón,11920584.37000001,29197
2019,Enero,Choluteca,9500749.530000005,23633
2019,Enero,Copán,7904475.750000007,19875
2019,Enero,Santa Bárbara,6024171.740000011,18615
2019,Enero,Islas de la Bahía,5441361.389999997,6834
2019,Enero,Valle,5126563.840000005,11975
2019,Enero,El Paraíso,5079600.770000003,11820
2019,Enero,Intibucá,1791170.77,3217
2019,Enero,La Paz,1479356.560000001,4290
2019,Enero,Lempira,1025970.18,2797
2019,Enero,Ocotepeque,676930.3499999999,1230
2019,Enero,Gracias a Dios,603721.5900000001,2153
2019,Febrero,Francisco Morazán,168479099.3300018,352322
2019,Febrero,Cortés,86851103.30000018,224813
2019,Febrero,Atlántida,24670521.40999987,65324
2019,Febrero,Comayagua,15693492.07999998,35431
2019,Febrero,Olancho,14721718.87999997,30629
2019,Febrero,Yoro,12578674.19999995,40557
2019,Febrero,Colón,11873307.13999998,28917
2019,Febrero,Choluteca,8922857.09,22427
2019,Febrero,Copán,7555276.999999996,19523
2019,Febrero,Santa Bárbara,5985679.969999999,18447
2019,Febrero,Valle,4865642.73,11213
2019,Febrero,El Paraíso,4629367.18,11045
2019,Febrero,Islas de la Bahía,4404859.399999996,6128
2019,Febrero,Intibucá,1798416.08,3157
2019,Febrero,La Paz,1301667.1,3845
2019,Febrero,Lempira,995861.3900000001,2769
2019,Febrero,Ocotepeque,620546.6699999999,1202
2019,Febrero,Gracias a Dios,609241.8,2208
2019,Marzo,Francisco Morazán,188667223.6100055,377657
2019,Marzo,Cortés,99605249.43000019,241057
2019,Marzo,Atlántida,28916020.69999982,73989
2019,Marzo,Comayagua,18513665.25999996,38765
2019,Marzo,Olancho,17384585.38999998,33380
2019,Marzo,Yoro,14636995.29999992,44538
2019,Marzo,Colón,14289467.80999997,31398
2019,Marzo,Choluteca,10810203.54999999,25464
2019,Marzo,Copán,9146606.689999994,21804
2019,Marzo,Santa Bárbara,6861475.239999999,20143
2019,Marzo,Valle,5597439.349999997,12012
2019,Marzo,El Paraíso,5264962.939999997,12034
2019,Marzo,Islas de la Bahía,4591755.239999997,6240
2019,Marzo,Intibucá,1967759.3,3439
2019,Marzo,La Paz,1592432.19,4276
2019,Marzo,Lempira,1209306.16,3001
2019,Marzo,Ocotepeque,754774.58,1311
2019,Marzo,Gracias a Dios,685440.2499999999,2394
2019,Abril,Francisco Morazán,199834828.1900014,397663
2019,Abril,Cortés,105581109.6400013,253565
2019,Abril,Atlántida,29909271.93999976,75022
2019,Abril,Comayagua,20417817.77999993,42414
2019,Abril,Olancho,19198562.10999997,35856
2019,Abril,Yoro,16278488.76999993,48781
2019,Abril,Colón,15512397.82999996,32939
2019,Abril,Choluteca,12196485.10999998,28037
2019,Abril,Copán,10817573.41999999,25215
2019,Abril,Santa Bárbara,7782517.119999998,22060
2019,Abril,Valle,6513401.569999997,13217
2019,Abril,El Paraíso,6134847.540000005,13621
2019,Abril,Islas de la Bahía,4713211.470000003,6374
2019,Abril,Intibucá,2052356.65,3736
2019,Abril,La Paz,1742919.91,4860
2019,Abril,Lempira,1331562.74,3293
2019,Abril,Ocotepeque,954454.7399999999,1533
2019,Abril,Gracias a Dios,646085.46,2322
2019,Mayo,Francisco Morazán,221275800.499999,428614
2019,Mayo,Cortés,107212458.4200001,262594
2019,Mayo,Atlántida,30036449.57999979,74755
